crash_id,day_of_week,day_type
20233176,Weekday,Monday
20234068,Weekday,Monday
20231044,Weekday,Monday
20231190,Weekday,Monday
20236012,Weekday,Monday
20233205,Weekday,Monday
20233074,Weekday,Monday
20233050,Weekend,Saturday
20231045,Weekend,Saturday
20231205,Weekend,Saturday
20234025,Weekend,Saturday
20231119,Weekend,Saturday
20231272,Weekend,Saturday
20233139,Weekend,Saturday
20233043,Weekend,Saturday
20231256,Weekend,Saturday
20234018,Weekend,Sunday
20231278,Weekend,Sunday
20233008,Weekend,Sunday
20234063,Weekend,Sunday
20233069,Weekend,Sunday
20234017,Weekend,Sunday
20231029,Weekday,Thursday
20231111,Weekday,Thursday
20234034,Weekday,Thursday
20231160,Weekday,Thursday
20233224,Weekday,Thursday
20231139,Weekday,Thursday
20231303,Weekday,Thursday
20231283,Weekday,Thursday
20231141,Weekday,Thursday
20231206,Weekday,Thursday
20233017,Weekday,Tuesday
20231175,Weekday,Tuesday
20233073,Weekday,Tuesday
20233114,Weekday,Tuesday
20231064,Weekday,Wednesday
20233032,Weekday,Wednesday
20233063,Weekday,Wednesday
20231271,Weekday,Wednesday
20234094,Weekday,Wednesday
20231152,Weekday,Wednesday
20231068,Weekday,Wednesday
20233020,Weekday,Wednesday
20233134,Weekday,Wednesday
20233198,Weekday,Wednesday
20231252,Weekday,Wednesday
20231227,Weekday,Wednesday
20231292,Weekday,Friday
20232065,Weekday,Friday
20232171,Weekday,Friday
20232063,Weekday,Friday
20232074,Weekday,Friday
20231288,Weekend,Friday
20232170,Weekend,Friday
20231133,Weekend,Friday
20231249,Weekend,Monday
20231171,Weekday,Monday
20233196,Weekday,Monday
20233245,Weekday,Monday
20231025,Weekday,Monday
20231244,Weekday,Monday
20232118,Weekday,Monday
20231128,Weekday,Monday
20232048,Weekday,Monday
20236004,Weekday,Monday
20232204,Weekday,Monday
20231251,Weekday,Monday
20231263,Weekend,Saturday
20231078,Weekend,Saturday
20233251,Weekend,Saturday
20234077,Weekend,Saturday
20236003,Weekend,Saturday
20233246,Weekend,Saturday
20232248,Weekend,Saturday
20237008,Weekend,Saturday
20232026,Weekend,Saturday
20233170,Weekend,Saturday
20233210,Weekend,Sunday
20233076,Weekend,Sunday
20233131,Weekend,Sunday
20233133,Weekend,Sunday
20232124,Weekend,Sunday
20232136,Weekend,Sunday
20233183,Weekend,Sunday
20232022,Weekend,Sunday
20231168,Weekend,Sunday
20232217,Weekend,Sunday
20236016,Weekday,Thursday
20231220,Weekday,Thursday
20233195,Weekday,Thursday
20231301,Weekday,Thursday
20233167,Weekday,Thursday
20233021,Weekday,Thursday
20231106,Weekday,Thursday
20231149,Weekday,Thursday
20231226,Weekday,Thursday
20236022,Weekday,Thursday
20232084,Weekday,Tuesday
20232172,Weekday,Tuesday
20237023,Weekday,Tuesday
20232154,Weekday,Tuesday
20234026,Weekday,Tuesday
20232103,Weekday,Tuesday
20232163,Weekday,Tuesday
20231163,Weekday,Tuesday
20231262,Weekday,Tuesday
20231059,Weekday,Tuesday
20236011,Weekday,Tuesday
20234095,Weekday,Tuesday
20232205,Weekday,Tuesday
20234059,Weekday,Tuesday
20234066,Weekday,Wednesday
20232223,Weekday,Wednesday
20231010,Weekday,Wednesday
20231274,Weekday,Wednesday
20231188,Weekday,Wednesday
20231062,Weekday,Wednesday
20233191,Weekday,Wednesday
20234087,Weekday,Wednesday
20232150,Weekday,Wednesday
20233144,Weekday,Friday
20233208,Weekday,Friday
20233212,Weekday,Friday
20234032,Weekday,Friday
20232125,Weekday,Friday
20231234,Weekday,Friday
20233121,Weekday,Friday
20232081,Weekday,Friday
20233098,Weekday,Friday
20233070,Weekday,Friday
20233040,Weekday,Friday
20236027,Weekday,Friday
20232239,Weekday,Friday
20231245,Weekday,Friday
20231097,Weekday,Friday
20232152,Weekend,Friday
20231022,Weekend,Friday
20231117,Weekend,Friday
20231164,Weekend,Friday
20231019,Weekend,Monday
20233175,Weekday,Monday
20233015,Weekday,Monday
20231043,Weekday,Monday
20234057,Weekday,Monday
20234105,Weekday,Monday
20233214,Weekday,Monday
20234035,Weekday,Monday
20231067,Weekday,Monday
20231085,Weekday,Monday
20231026,Weekday,Monday
20233263,Weekday,Monday
20237021,Weekday,Monday
20231214,Weekend,Saturday
20232181,Weekend,Saturday
20231086,Weekend,Saturday
20232076,Weekend,Saturday
20233053,Weekend,Saturday
20233250,Weekend,Saturday
20233118,Weekend,Saturday
20231011,Weekend,Saturday
20232135,Weekend,Saturday
20233035,Weekend,Saturday
20237006,Weekend,Saturday
20233058,Weekend,Saturday
20233264,Weekend,Saturday
20232005,Weekend,Saturday
20234005,Weekend,Saturday
20231012,Weekend,Saturday
20231158,Weekend,Saturday
20231248,Weekend,Saturday
20234006,Weekend,Saturday
20233204,Weekend,Saturday
20233027,Weekend,Saturday
20232146,Weekend,Saturday
20233162,Weekend,Saturday
20232182,Weekend,Saturday
20232042,Weekend,Sunday
20231165,Weekend,Sunday
20233143,Weekend,Sunday
20231297,Weekend,Sunday
20232023,Weekend,Sunday
20233153,Weekend,Sunday
20232094,Weekend,Sunday
20231074,Weekend,Sunday
20233059,Weekend,Sunday
20233014,Weekend,Sunday
20232051,Weekend,Sunday
20231195,Weekend,Sunday
20231005,Weekend,Sunday
20232252,Weekend,Sunday
20234109,Weekday,Thursday
20231136,Weekday,Thursday
20234052,Weekday,Thursday
20234056,Weekday,Thursday
20232033,Weekday,Thursday
20232116,Weekday,Thursday
20232189,Weekday,Thursday
20233169,Weekday,Thursday
20232245,Weekday,Thursday
20231255,Weekday,Tuesday
20231057,Weekday,Tuesday
20233229,Weekday,Tuesday
20231238,Weekday,Tuesday
20234062,Weekday,Tuesday
20234048,Weekday,Tuesday
20232214,Weekday,Tuesday
20231150,Weekday,Tuesday
20233093,Weekday,Tuesday
20231109,Weekday,Wednesday
20233247,Weekday,Wednesday
20232224,Weekday,Wednesday
20232069,Weekday,Wednesday
20232004,Weekday,Wednesday
20233066,Weekday,Wednesday
20231101,Weekday,Wednesday
20232190,Weekday,Wednesday
20233001,Weekday,Friday
20232025,Weekday,Friday
20231289,Weekday,Friday
20233045,Weekday,Friday
20231036,Weekday,Friday
20233223,Weekday,Friday
20231264,Weekday,Friday
20233249,Weekday,Friday
20232256,Weekday,Friday
20231035,Weekend,Friday
20231159,Weekend,Friday
20232215,Weekend,Friday
20232031,Weekend,Friday
20231242,Weekend,Friday
20231046,Weekend,Friday
20231087,Weekend,Friday
20236007,Weekend,Monday
20231070,Weekend,Monday
20231201,Weekday,Monday
20233234,Weekday,Monday
20233209,Weekday,Monday
20233094,Weekday,Monday
20231200,Weekday,Monday
20232257,Weekday,Monday
20231146,Weekday,Monday
20231028,Weekend,Saturday
20233029,Weekend,Saturday
20233254,Weekend,Saturday
20233241,Weekend,Saturday
20231089,Weekend,Saturday
20233180,Weekend,Saturday
20233193,Weekend,Saturday
20232225,Weekend,Saturday
20231027,Weekend,Saturday
20231180,Weekend,Saturday
20231156,Weekend,Saturday
20231092,Weekend,Saturday
20231162,Weekend,Saturday
20236017,Weekend,Saturday
20233117,Weekend,Sunday
20233119,Weekend,Sunday
20233123,Weekend,Sunday
20234036,Weekend,Sunday
20232153,Weekend,Sunday
20233152,Weekend,Sunday
20232138,Weekend,Sunday
20234011,Weekend,Sunday
20233105,Weekend,Sunday
20232258,Weekend,Sunday
20233232,Weekday,Thursday
20231204,Weekday,Thursday
20234071,Weekday,Thursday
20231259,Weekday,Thursday
20232210,Weekday,Thursday
20233181,Weekday,Thursday
20232087,Weekday,Thursday
20237005,Weekday,Thursday
20232131,Weekday,Thursday
20233135,Weekday,Thursday
20231153,Weekday,Thursday
20236005,Weekday,Thursday
20232068,Weekday,Thursday
20232007,Weekday,Thursday
20233102,Weekday,Tuesday
20233005,Weekday,Tuesday
20231291,Weekday,Tuesday
20234038,Weekday,Tuesday
20232057,Weekday,Tuesday
20233252,Weekday,Tuesday
20233213,Weekday,Tuesday
20232143,Weekday,Wednesday
20234012,Weekday,Wednesday
20231207,Weekday,Wednesday
20233013,Weekday,Wednesday
20231221,Weekday,Wednesday
20233211,Weekday,Wednesday
20231210,Weekday,Wednesday
20233108,Weekday,Wednesday
20231090,Weekday,Wednesday
20232127,Weekday,Wednesday
20232017,Weekday,Wednesday
20233016,Weekday,Friday
20233004,Weekday,Friday
20231053,Weekday,Friday
20234010,Weekday,Friday
20233163,Weekday,Friday
20233237,Weekday,Friday
20233097,Weekday,Friday
20231007,Weekday,Friday
20231135,Weekday,Friday
20233222,Weekday,Friday
20234082,Weekday,Friday
20233095,Weekday,Friday
20231034,Weekend,Friday
20232186,Weekend,Friday
20237001,Weekend,Friday
20231008,Weekend,Monday
20233006,Weekday,Monday
20231040,Weekday,Monday
20231075,Weekday,Monday
20233140,Weekday,Monday
20233185,Weekday,Monday
20232034,Weekday,Monday
20232133,Weekday,Monday
20232173,Weekday,Monday
20234080,Weekday,Monday
20234106,Weekday,Monday
20233019,Weekday,Monday
20232232,Weekday,Monday
20233038,Weekday,Monday
20232199,Weekday,Monday
20232231,Weekday,Monday
20231071,Weekend,Saturday
20231113,Weekend,Saturday
20232157,Weekend,Saturday
20234091,Weekend,Saturday
20233201,Weekend,Saturday
20231042,Weekend,Saturday
20231225,Weekend,Saturday
20231147,Weekend,Saturday
20234004,Weekend,Saturday
20238003,Weekend,Saturday
20231073,Weekend,Saturday
20234015,Weekend,Saturday
20231280,Weekend,Saturday
20231047,Weekend,Saturday
20231083,Weekend,Saturday
20232247,Weekend,Saturday
20232145,Weekend,Saturday
20233109,Weekend,Sunday
20234045,Weekend,Sunday
20232222,Weekend,Sunday
20231294,Weekend,Sunday
20231039,Weekend,Sunday
20231127,Weekend,Sunday
20231184,Weekend,Sunday
20232216,Weekend,Sunday
20233087,Weekend,Sunday
20233022,Weekend,Sunday
20232020,Weekend,Sunday
20236014,Weekend,Sunday
20232006,Weekend,Sunday
20233142,Weekend,Sunday
20231268,Weekday,Thursday
20231183,Weekday,Thursday
20231258,Weekday,Thursday
20232147,Weekday,Thursday
20234016,Weekday,Thursday
20233132,Weekday,Tuesday
20233018,Weekday,Tuesday
20233206,Weekday,Tuesday
20232050,Weekday,Tuesday
20231100,Weekday,Tuesday
20234085,Weekday,Tuesday
20231037,Weekday,Tuesday
20231218,Weekday,Tuesday
20233233,Weekday,Tuesday
20233238,Weekday,Tuesday
20232218,Weekday,Tuesday
20231177,Weekday,Tuesday
20233002,Weekday,Tuesday
20232202,Weekday,Wednesday
20231051,Weekday,Wednesday
20231126,Weekday,Wednesday
20233160,Weekday,Wednesday
20233103,Weekday,Wednesday
20232187,Weekday,Wednesday
20232255,Weekday,Wednesday
20231009,Weekday,Wednesday
20233146,Weekday,Wednesday
20232126,Weekday,Wednesday
20231018,Weekday,Wednesday
20233262,Weekday,Wednesday
20231021,Weekday,Wednesday
20232242,Weekday,Wednesday
20233128,Weekday,Wednesday
20232107,Weekday,Wednesday
20234001,Weekday,Friday
20237009,Weekday,Friday
20236019,Weekday,Friday
20231300,Weekday,Friday
20232086,Weekday,Friday
20233024,Weekday,Friday
20232002,Weekday,Friday
20231138,Weekday,Friday
20233125,Weekday,Friday
20232251,Weekday,Friday
20233067,Weekday,Friday
20233190,Weekend,Friday
20233240,Weekend,Monday
20233030,Weekend,Monday
20232030,Weekday,Monday
20233166,Weekday,Monday
20232056,Weekday,Monday
20233044,Weekday,Monday
20231211,Weekend,Saturday
20232121,Weekend,Saturday
20231187,Weekend,Saturday
20236031,Weekend,Saturday
20232114,Weekend,Saturday
20233088,Weekend,Saturday
20237012,Weekend,Saturday
20233150,Weekend,Saturday
20231033,Weekend,Saturday
20231082,Weekend,Saturday
20231167,Weekend,Saturday
20233126,Weekend,Saturday
20231174,Weekend,Saturday
20231286,Weekend,Sunday
20232166,Weekend,Sunday
20231170,Weekend,Sunday
20231193,Weekend,Sunday
20233039,Weekend,Sunday
20231185,Weekend,Sunday
20233075,Weekend,Sunday
20232235,Weekend,Sunday
20236029,Weekend,Sunday
20231253,Weekend,Sunday
20233089,Weekend,Sunday
20231157,Weekend,Sunday
20232108,Weekday,Thursday
20231194,Weekday,Thursday
20233090,Weekday,Thursday
20233104,Weekday,Thursday
20236034,Weekday,Thursday
20231118,Weekday,Thursday
20234107,Weekday,Thursday
20232158,Weekday,Thursday
20233079,Weekday,Thursday
20232079,Weekday,Thursday
20231219,Weekday,Tuesday
20231140,Weekday,Tuesday
20231080,Weekday,Tuesday
20231116,Weekday,Tuesday
20234013,Weekday,Wednesday
20233007,Weekday,Wednesday
20232038,Weekday,Wednesday
20231079,Weekday,Wednesday
20231151,Weekday,Wednesday
20232035,Weekday,Wednesday
20231243,Weekday,Wednesday
20233065,Weekday,Wednesday
20233203,Weekday,Friday
20233148,Weekday,Friday
20234089,Weekday,Friday
20233172,Weekday,Friday
20231260,Weekday,Friday
20233256,Weekday,Friday
20234102,Weekday,Friday
20231236,Weekday,Friday
20233186,Weekday,Friday
20231228,Weekday,Friday
20232209,Weekday,Friday
20234044,Weekend,Friday
20233072,Weekend,Monday
20231122,Weekday,Monday
20233179,Weekday,Monday
20233192,Weekday,Monday
20232052,Weekday,Monday
20234078,Weekday,Monday
20232260,Weekday,Monday
20233112,Weekend,Saturday
20233083,Weekend,Saturday
20233197,Weekend,Saturday
20232080,Weekend,Saturday
20231084,Weekend,Saturday
20233199,Weekend,Saturday
20234022,Weekend,Saturday
20233113,Weekend,Saturday
20231273,Weekend,Saturday
20236032,Weekend,Saturday
20233137,Weekend,Sunday
20232085,Weekend,Sunday
20231266,Weekend,Sunday
20233151,Weekend,Sunday
20233116,Weekend,Sunday
20231295,Weekday,Thursday
20233127,Weekday,Thursday
20231024,Weekday,Thursday
20231279,Weekday,Thursday
20233011,Weekday,Thursday
20234086,Weekday,Thursday
20234058,Weekday,Thursday
20231061,Weekday,Thursday
20231016,Weekday,Thursday
20236010,Weekday,Thursday
20233130,Weekday,Thursday
20236024,Weekday,Thursday
20234055,Weekday,Thursday
20233173,Weekday,Tuesday
20233071,Weekday,Tuesday
20231241,Weekday,Tuesday
20233054,Weekday,Tuesday
20231048,Weekday,Tuesday
20232180,Weekday,Tuesday
20231284,Weekday,Tuesday
20231222,Weekday,Tuesday
20233235,Weekday,Wednesday
20233243,Weekday,Wednesday
20232102,Weekday,Wednesday
20233062,Weekday,Wednesday
20233242,Weekday,Wednesday
20234051,Weekday,Wednesday
20233034,Weekday,Wednesday
20231247,Weekday,Wednesday
20231072,Weekday,Wednesday
20231125,Weekday,Wednesday
20231032,Weekday,Friday
20236008,Weekday,Friday
20231293,Weekday,Friday
20231065,Weekday,Friday
20234002,Weekday,Friday
20231063,Weekday,Friday
20233226,Weekend,Friday
20234088,Weekend,Friday
20233106,Weekend,Friday
20231191,Weekday,Monday
20233215,Weekday,Monday
20231137,Weekday,Monday
20232208,Weekday,Monday
20231176,Weekday,Monday
20231217,Weekday,Monday
20232207,Weekend,Saturday
20231298,Weekend,Saturday
20232043,Weekend,Saturday
20232238,Weekend,Saturday
20233026,Weekend,Saturday
20237007,Weekend,Saturday
20231142,Weekend,Saturday
20231290,Weekend,Saturday
20231154,Weekend,Saturday
20231002,Weekend,Saturday
20231015,Weekend,Saturday
20233033,Weekend,Saturday
20234101,Weekend,Saturday
20233046,Weekend,Saturday
20236018,Weekend,Sunday
20231004,Weekend,Sunday
20231066,Weekend,Sunday
20232129,Weekend,Sunday
20232228,Weekend,Sunday
20233107,Weekend,Sunday
20233141,Weekend,Sunday
20234070,Weekday,Thursday
20231124,Weekday,Thursday
20233009,Weekday,Thursday
20233091,Weekday,Thursday
20231081,Weekday,Thursday
20231131,Weekday,Thursday
20233086,Weekday,Thursday
20232032,Weekday,Thursday
20231203,Weekday,Thursday
20231148,Weekday,Thursday
20233248,Weekday,Thursday
20231050,Weekday,Thursday
20232159,Weekday,Tuesday
20232029,Weekday,Tuesday
20233230,Weekday,Tuesday
20234104,Weekday,Tuesday
20231192,Weekday,Tuesday
20234098,Weekday,Tuesday
20231132,Weekday,Tuesday
20233042,Weekday,Wednesday
20231224,Weekday,Wednesday
20231003,Weekday,Wednesday
20233064,Weekday,Wednesday
20231254,Weekday,Wednesday
20233060,Weekday,Wednesday
20233061,Weekday,Friday
20233115,Weekday,Friday
20233260,Weekday,Friday
20233227,Weekday,Friday
20231230,Weekday,Friday
20236020,Weekday,Friday
20234019,Weekday,Friday
20234096,Weekday,Friday
20231232,Weekday,Friday
20234064,Weekday,Friday
20232117,Weekday,Friday
20231054,Weekday,Friday
20233049,Weekday,Friday
20234093,Weekday,Friday
20231287,Weekday,Friday
20231299,Weekend,Friday
20233244,Weekend,Monday
20231179,Weekday,Monday
20231267,Weekday,Monday
20231265,Weekday,Monday
20233084,Weekday,Monday
20231269,Weekday,Monday
20233025,Weekday,Monday
20234037,Weekday,Monday
20234030,Weekday,Monday
20231144,Weekday,Monday
20233207,Weekend,Saturday
20234060,Weekend,Saturday
20233099,Weekend,Saturday
20232014,Weekend,Saturday
20231216,Weekend,Saturday
20234069,Weekend,Saturday
20231172,Weekend,Saturday
20233177,Weekend,Saturday
20232064,Weekend,Saturday
20231120,Weekend,Saturday
20231030,Weekend,Saturday
20233257,Weekend,Saturday
20233057,Weekend,Saturday
20233178,Weekend,Saturday
20231233,Weekend,Saturday
20234008,Weekend,Saturday
20232175,Weekend,Saturday
20232197,Weekend,Sunday
20231186,Weekend,Sunday
20232212,Weekend,Sunday
20231235,Weekend,Sunday
20233219,Weekday,Thursday
20232151,Weekday,Thursday
20233010,Weekday,Thursday
20231058,Weekday,Thursday
20236015,Weekday,Thursday
20232070,Weekday,Thursday
20234054,Weekday,Thursday
20237002,Weekday,Thursday
20232206,Weekday,Thursday
20234090,Weekday,Thursday
20231049,Weekday,Thursday
20232220,Weekday,Thursday
20231134,Weekday,Thursday
20234041,Weekday,Tuesday
20233217,Weekday,Tuesday
20231239,Weekday,Tuesday
20231202,Weekday,Tuesday
20234009,Weekday,Tuesday
20233194,Weekday,Tuesday
20233187,Weekday,Tuesday
20231105,Weekday,Tuesday
20232134,Weekday,Tuesday
20231077,Weekday,Tuesday
20231031,Weekday,Wednesday
20234065,Weekday,Wednesday
20232091,Weekday,Wednesday
20236023,Weekday,Wednesday
20234024,Weekday,Wednesday
20232010,Weekday,Wednesday
20233077,Weekday,Wednesday
20231094,Weekday,Wednesday
20231055,Weekday,Wednesday
20231270,Weekday,Wednesday
20231246,Weekday,Wednesday
20231275,Weekday,Wednesday
20237020,Weekday,Wednesday
20234100,Weekday,Friday
20234073,Weekday,Friday
20233220,Weekday,Friday
20236002,Weekday,Friday
20231110,Weekday,Friday
20233028,Weekend,Friday
20234074,Weekend,Friday
20233168,Weekend,Friday
20234047,Weekend,Friday
20233171,Weekday,Monday
20233055,Weekday,Monday
20232109,Weekday,Monday
20234049,Weekday,Monday
20231114,Weekday,Monday
20231093,Weekday,Monday
20234050,Weekday,Monday
20231130,Weekday,Monday
20233261,Weekend,Saturday
20233218,Weekend,Saturday
20231257,Weekend,Saturday
20233159,Weekend,Saturday
20231112,Weekend,Saturday
20233096,Weekend,Saturday
20231121,Weekend,Saturday
20232011,Weekend,Saturday
20231237,Weekend,Saturday
20231096,Weekend,Saturday
20233202,Weekend,Saturday
20231017,Weekend,Sunday
20232229,Weekend,Sunday
20233216,Weekend,Sunday
20231169,Weekend,Sunday
20231181,Weekend,Sunday
20231215,Weekend,Sunday
20231199,Weekend,Sunday
20236030,Weekend,Sunday
20234092,Weekend,Sunday
20231212,Weekend,Sunday
20234040,Weekend,Sunday
20231208,Weekday,Thursday
20231069,Weekday,Thursday
20232149,Weekday,Thursday
20233082,Weekday,Thursday
20232140,Weekday,Thursday
20232167,Weekday,Thursday
20232075,Weekday,Thursday
20234028,Weekday,Thursday
20231276,Weekday,Thursday
20234072,Weekday,Thursday
20234075,Weekday,Thursday
20232053,Weekday,Thursday
20233037,Weekday,Thursday
20233048,Weekday,Thursday
20234014,Weekday,Thursday
20232055,Weekday,Tuesday
20232148,Weekday,Tuesday
20232060,Weekday,Tuesday
20232162,Weekday,Tuesday
20232100,Weekday,Tuesday
20232233,Weekday,Tuesday
20236033,Weekday,Tuesday
20232105,Weekday,Wednesday
20232013,Weekday,Wednesday
20233225,Weekday,Wednesday
20232221,Weekday,Wednesday
20233147,Weekday,Wednesday
20234076,Weekday,Wednesday
20232176,Weekday,Wednesday
20231006,Weekday,Friday
20233023,Weekday,Friday
20233182,Weekday,Friday
20232132,Weekday,Friday
20232160,Weekday,Friday
20232036,Weekday,Friday
20233041,Weekday,Friday
20232179,Weekday,Friday
20232041,Weekday,Friday
20232253,Weekday,Friday
20233080,Weekday,Friday
20231197,Weekday,Friday
20233124,Weekday,Friday
20233236,Weekday,Friday
20231213,Weekend,Friday
20234081,Weekend,Friday
20231041,Weekend,Friday
20233101,Weekend,Friday
20232155,Weekend,Friday
20231282,Weekend,Friday
20234103,Weekend,Monday
20234097,Weekday,Monday
20232003,Weekday,Monday
20231196,Weekday,Monday
20232078,Weekday,Monday
20233149,Weekday,Monday
20232164,Weekday,Monday
20231001,Weekday,Monday
20231060,Weekday,Monday
20233188,Weekday,Monday
20233129,Weekend,Saturday
20232161,Weekend,Saturday
20233003,Weekend,Saturday
20231166,Weekend,Saturday
20232234,Weekend,Saturday
20236001,Weekend,Saturday
20231277,Weekend,Saturday
20234039,Weekend,Saturday
20233047,Weekend,Saturday
20234043,Weekend,Saturday
20231014,Weekend,Sunday
20233031,Weekend,Sunday
20233164,Weekend,Sunday
20234003,Weekend,Sunday
20237004,Weekend,Sunday
20234023,Weekend,Sunday
20232039,Weekend,Sunday
20232092,Weekend,Sunday
20233239,Weekend,Sunday
20233158,Weekend,Sunday
20232008,Weekday,Thursday
20232139,Weekday,Thursday
20231013,Weekday,Thursday
20231123,Weekday,Tuesday
20232019,Weekday,Tuesday
20236021,Weekday,Tuesday
20238002,Weekday,Tuesday
20232122,Weekday,Tuesday
